track_n,line,lyric,track_title,artist,top_10_song
6,38,we are beautiful and dirty rich  beautiful and dirty  dirty rich  rich  bang  bang ,"Beautiful, Dirty, Rich",Lady Gaga,0
6,39,a bang  bang  bang,"Beautiful, Dirty, Rich",Lady Gaga,0
6,40,bang  bang  bang,"Beautiful, Dirty, Rich",Lady Gaga,0
6,41,beautiful,"Beautiful, Dirty, Rich",Lady Gaga,0
6,42,dirty rich,"Beautiful, Dirty, Rich",Lady Gaga,0
6,43,a bang  bang  bang,"Beautiful, Dirty, Rich",Lady Gaga,0
6,44,bang  bang  bang,"Beautiful, Dirty, Rich",Lady Gaga,0
6,45,beautiful,"Beautiful, Dirty, Rich",Lady Gaga,0
6,46,dirty rich,"Beautiful, Dirty, Rich",Lady Gaga,0
6,47,bang  bang,"Beautiful, Dirty, Rich",Lady Gaga,0
6,48,we are beautiful and dirty rich  dirty  dirty rich  dirty  dirty rich  beautiful ,"Beautiful, Dirty, Rich",Lady Gaga,0
6,49,bang  bang,"Beautiful, Dirty, Rich",Lady Gaga,0
6,50,we are beautiful and dirty rich  beautiful and dirty  dirty rich  rich  bang  bang ,"Beautiful, Dirty, Rich",Lady Gaga,0
6,51,bang bang,"Beautiful, Dirty, Rich",Lady Gaga,0
6,52, dirty  dirty rich  dirty  dirty rich  beautiful ,"Beautiful, Dirty, Rich",Lady Gaga,0
6,53,bang bang,"Beautiful, Dirty, Rich",Lady Gaga,0
6,54, beautiful and dirty  dirty rich  rich  bang  bang ,"Beautiful, Dirty, Rich",Lady Gaga,0
7,1,i can not help myself,The Fame,Lady Gaga,0
7,2,i am addicted to a life of material,The Fame,Lady Gaga,0
7,3,it some kind of joke,The Fame,Lady Gaga,0
7,4,i am obsessively opposed to the typical,The Fame,Lady Gaga,0
7,5,all we care about is runway models  cadillacs and liquor bottles,The Fame,Lady Gaga,0
7,6,give me something  i wanna be retro glamour,The Fame,Lady Gaga,0
7,7,hollywood  yes  we live for the   ,The Fame,Lady Gaga,0
7,8,fame  fame ,The Fame,Lady Gaga,0
7,9,doin  it for the fame  fame ,The Fame,Lady Gaga,0
7,10, cause we wanna live the life of the rich and famous,The Fame,Lady Gaga,0
7,11,fame  fame ,The Fame,Lady Gaga,0
7,12,doin  it for the fame  fame  cause we got a taste for champagne and endless fortune,The Fame,Lady Gaga,0
7,13,fame  fame  baby,The Fame,Lady Gaga,0
7,14,the fame  fame,The Fame,Lady Gaga,0
7,15,we live for the fame  fame  baby,The Fame,Lady Gaga,0
7,16,the fame  fame,The Fame,Lady Gaga,0
7,17,is not it a shame  shame  baby ,The Fame,Lady Gaga,0
7,18,a shame  shame,The Fame,Lady Gaga,0
7,19,in it for the fame  fame  baby,The Fame,Lady Gaga,0
7,20,the fame  fame,The Fame,Lady Gaga,0
7,21,i can see myself in the movies  with my picture in city lights,The Fame,Lady Gaga,0
7,22,photograph my mind,The Fame,Lady Gaga,0
7,23,and whatever else you would like to shoot  you decide,The Fame,Lady Gaga,0
7,24,all we care about is pornographic girls on film and body plastic,The Fame,Lady Gaga,0
7,25,give me something,The Fame,Lady Gaga,0
7,26,i wanna see television  and hot blondes in odd positions,The Fame,Lady Gaga,0
7,27,fame  fame ,The Fame,Lady Gaga,0
7,28,doin  it for the fame  fame ,The Fame,Lady Gaga,0
7,29, cause we wanna live the life of the rich and famous,The Fame,Lady Gaga,0
7,30,fame  fame ,The Fame,Lady Gaga,0
7,31,doin  it for the fame  fame  cause we got a taste for champagne and endless fortune,The Fame,Lady Gaga,0
7,32,fame  fame  baby,The Fame,Lady Gaga,0
7,33,the fame  fame,The Fame,Lady Gaga,0
7,34,we live for the fame  fame  baby,The Fame,Lady Gaga,0
7,35,the fame  fame,The Fame,Lady Gaga,0
7,36,is not it a shame  shame  baby ,The Fame,Lady Gaga,0
7,37,a shame  shame,The Fame,Lady Gaga,0
7,38,in it for the fame  fame  baby,The Fame,Lady Gaga,0
7,39,the fame  fame,The Fame,Lady Gaga,0
7,40,do not ask me how or why  but i am gonna make it happen this time,The Fame,Lady Gaga,0
7,41,my teenage dream tonight,The Fame,Lady Gaga,0
7,42,yeah  i am gonna make it happen this time,The Fame,Lady Gaga,0
7,43,fame  fame,The Fame,Lady Gaga,0
7,44,doin  it for the fame,The Fame,Lady Gaga,0
7,45, cause we wanna live the life of the rich and famous,The Fame,Lady Gaga,0
7,46,fame  fame ,The Fame,Lady Gaga,0
7,47,doin  it for the fame  fame ,The Fame,Lady Gaga,0
7,48, cause we wanna live the life of the rich and famous,The Fame,Lady Gaga,0
7,49,fame  fame ,The Fame,Lady Gaga,0
7,50,doin  it for the fame  fame  cause we got a taste for champagne and endless fortune,The Fame,Lady Gaga,0
7,51,fame  fame ,The Fame,Lady Gaga,0
7,52,doin  it for the fame  fame ,The Fame,Lady Gaga,0
7,53, cause we wanna live the life of the rich and famous,The Fame,Lady Gaga,0
7,54,fame  fame ,The Fame,Lady Gaga,0
7,55,doin  it for the fame  fame  cause we got a taste for champagne and endless fortune,The Fame,Lady Gaga,0
8,1,that m o n e why so sexy  i   ,Money Honey,Lady Gaga,0
8,2,damn  i love the jag  the jet  and the mansion  oh  yeah ,Money Honey,Lady Gaga,0
8,3,and i enjoy the gifts and trips to the islands  oh  yeah ,Money Honey,Lady Gaga,0
8,4,it good to live expensive  you know it,Money Honey,Lady Gaga,0
8,5,but my knees get weak,Money Honey,Lady Gaga,0
8,6,intensive   ,Money Honey,Lady Gaga,0
8,7,when you give me k kisses  that money  honey ,Money Honey,Lady Gaga,0
8,8,when i am your lover and your mistress  that money  honey ,Money Honey,Lady Gaga,0
8,9,when you touch me  it so delicious  that money  honey ,Money Honey,Lady Gaga,0
8,10,baby  when you tear me to pieces  that money  honey ,Money Honey,Lady Gaga,0
8,11,that m o n e why so sexy  i   ,Money Honey,Lady Gaga,0
8,12,damn  i would love a boat by the beach on the west coast  oh  yeah ,Money Honey,Lady Gaga,0
8,13,and i would enjoy some fine champagne while my girls toast  oh  yeah ,Money Honey,Lady Gaga,0
8,14,it good to live expensive  you know it,Money Honey,Lady Gaga,0
8,15,but my knees get weak,Money Honey,Lady Gaga,0
8,16,intensive   ,Money Honey,Lady Gaga,0
8,17,when you give me k kisses  that money  honey ,Money Honey,Lady Gaga,0
8,18,when i am your lover and your mistress  that money  honey ,Money Honey,Lady Gaga,0
8,19,when you touch me  it so delicious  that money  honey ,Money Honey,Lady Gaga,0
8,20,baby  when you tear me to pieces  that money  honey ,Money Honey,Lady Gaga,0
8,21,you know i  preciate the finer things,Money Honey,Lady Gaga,0
8,22,but it not what makes me happiest  baby,Money Honey,Lady Gaga,0
8,23, i can do without it  babe ,Money Honey,Lady Gaga,0
8,24,your tender loving more than i can handle,Money Honey,Lady Gaga,0
8,25,never burn out this candle baby  baby,Money Honey,Lady Gaga,0
8,26,k k k k kisses  that money  honey ,Money Honey,Lady Gaga,0
8,27,when i am your lover and your mistress  that money  honey ,Money Honey,Lady Gaga,0
8,28,when you touch me  it so delicious  that money  honey ,Money Honey,Lady Gaga,0
8,29,baby  when you tear me to pieces  that money  honey ,Money Honey,Lady Gaga,0
8,30,when you give me k kisses  that money  honey ,Money Honey,Lady Gaga,0
8,31,when i am your lover and your mistress  that money  honey ,Money Honey,Lady Gaga,0
8,32,when you touch me  it so delicious  that money  honey ,Money Honey,Lady Gaga,0
8,33,baby  when you tear me to pieces  that money  honey ,Money Honey,Lady Gaga,0
8,34,when you give me k kisses  that money  honey ,Money Honey,Lady Gaga,0
8,35,when i am your lover and your mistress  that money  honey ,Money Honey,Lady Gaga,0
8,36,when you touch me  it so delicious  that money  honey ,Money Honey,Lady Gaga,0
8,37,baby  when you tear me to pieces  that money  honey ,Money Honey,Lady Gaga,0
8,38,that m o n e why so sexy  i   ,Money Honey,Lady Gaga,0
9,1,groove  slam  work it back,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,2,filter that,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,3,baby  bump that track,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,4,groove  slam  work it back,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,5,filter that,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,6,baby  bump that track,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,7,groove  slam  work it back,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,8,space cowboy just play that track,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,9,gaga in the room,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,10,so starstruck,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,11,cherry cherry cherry,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,12,cherry,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,13,boomboom,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,14,rollin  up to the club on the weekend,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,15,styling out to the beat that you are freakin fantasize  i am the track that you are tweakin ,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,16,blow my heart up,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,17,put your hands on my waist  pull the fader,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,18,run it back with original flavor,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,19,queue me up  i am the 12 on your table,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,20,i am so starstruck,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,21,i am so starstruck,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,22,baby   cause you blow my heart up,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,23, i am so starstruck,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,24,baby   cause you blow my heart up,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,25,i am so  starstruck,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,26,baby   cause you blow my heart up,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,27,i am so  starstruck,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,28,baby   cause you blow my heart up ,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,29,baby  now that we are alone  got a request,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,30,would you make me number one on your playlist ,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,31,got your dre headphones with the left side on,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,32,wanna scratch me back and forth back and forth  uh huh,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,33,put your hands on my waist  pull the fader,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,34,run it back with original flavor,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,35,get the breakdown first,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,36,up until the chorus to the verse,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,37,re ke re ke reverse,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,38,i am so starstruck,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,39,baby   cause you blow my heart up,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,40, i am so starstruck,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,41,baby   cause you blow my heart up,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,42,i am so  starstruck,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,43,baby   cause you blow my heart up,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,44,i am so  starstruck,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,45,baby   cause you blow my heart up ,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,46,hey  lil mamma  like really  really is that him ,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,47,i done seen you before,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,48,what you got on them big rims ,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,49,enter that cash flow,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,50,i am like  baby  you do not trip,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,51,so shawty  say hand over your signature right here,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,52,like adjust the dotted line  and i am supposed to sign,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,53,how she at it  a fanatic and i think it goin  down,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,54,she so starstruck  the gal all stuck,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,55,i shoulda had an overdose  too many starbucks,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,56,ai not never seen a balla  paper that stack taller,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,57,stunners who let the top back on the chevy impala,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,58,hummers and all that  fully loaded with two spoilers,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,59,what did you call that when you showed up with two dollars ,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,60,but that another chapter  son of a bachelor,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,61,all on me  just spotted a baby actor,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,62,complete swagger  there go the dagger,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,63,got what she wants  shawty happily ever after,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,64,i am so starstruck,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,65,baby   cause you blow my heart up,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,66, i am so starstruck,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,67,baby   cause you blow my heart up,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,68,i am so  starstruck,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,69,baby   cause you blow my heart up,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,70,i am so  starstruck,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,71,baby   cause you blow my heart up ,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,72,groove  slam  work it back,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,73,filter that,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,74,baby  bump that track,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,75,groove  slam  work it back,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,76,filter that,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,77,baby  bump that track,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,78,groove  slam  work it back,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,79,filter that,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,80,baby  bump that track,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,81,groove  slam  work it back,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,82,filter that,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,83,baby  bump that track,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,84,baby  now that we are alone  got a request,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,85,would you make me number one on your playlist ,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,86,got your dre headphones with the left side on,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,87,want to scratch me back and forth back and forth  uh huh,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,88,put your hands on my waist  pull the fader,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,89,run it back with original flavor,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,90,get the breakdown first,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,91,up until the chorus to the verse,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,92,i am so  i am so,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,93,starstruck,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,94,baby   cause you blow my heart up,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,95, i am so starstruck,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,96,baby   cause you blow my heart up,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,97,i am so  starstruck,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,98,baby   cause you blow my heart up,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,99,i am so  starstruck,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,100,baby   cause you blow my heart up  blow my heart up,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
9,101,i am so  i am so ,Starstruck (Ft. Flo Rida & Space Cowboy),Lady Gaga,0
10,1,hey there  sugar baby,Boys Boys Boys,Lady Gaga,0
10,2,saw you twice at the pop show,Boys Boys Boys,Lady Gaga,0
10,3,you taste just like glitter mixed with rock  n  roll,Boys Boys Boys,Lady Gaga,0
10,4,i like you a lot  lot,Boys Boys Boys,Lady Gaga,0
10,5,think you are really hot  hot,Boys Boys Boys,Lady Gaga,0
10,6,know you think you are special when we dance real crazy,Boys Boys Boys,Lady Gaga,0
10,7,glam ophonic  electronic  disco  baby,Boys Boys Boys,Lady Gaga,0
10,8,i like you a lot  lot,Boys Boys Boys,Lady Gaga,0
10,9,all we want is hot  hot,Boys Boys Boys,Lady Gaga,0
10,10,boys  boys  boys  we like boys in cars ,Boys Boys Boys,Lady Gaga,0
10,11,boys  boys  boys  buy us drinks in bars ,Boys Boys Boys,Lady Gaga,0
10,12,boys  boys  boys with hairspray and denim,Boys Boys Boys,Lady Gaga,0
10,13,and boys  boys  boys  we love them  we love them  ,Boys Boys Boys,Lady Gaga,0
10,14, oh  woah oh oh oh oh oh oh,Boys Boys Boys,Lady Gaga,0
10,15, oh  no oh no oh oh oh oh,Boys Boys Boys,Lady Gaga,0
10,16,baby is a bad boy with some retro sneakers,Boys Boys Boys,Lady Gaga,0
10,17,let go see the killers and make out in the bleachers,Boys Boys Boys,Lady Gaga,0
10,18,i like you a lot  lot,Boys Boys Boys,Lady Gaga,0
10,19,think you are really hot  hot,Boys Boys Boys,Lady Gaga,0
10,20,let go to the party  heard our buddy the dj,Boys Boys Boys,Lady Gaga,0
10,21,do not forget my lipstick  i left it in your ashtray,Boys Boys Boys,Lady Gaga,0
10,22,i like you a lot  lot,Boys Boys Boys,Lady Gaga,0
10,23,all we want is hot  hot,Boys Boys Boys,Lady Gaga,0
10,24,boys  boys  boys  we like boys in cars ,Boys Boys Boys,Lady Gaga,0
10,25,boys  boys  boys  buy us drinks in bars ,Boys Boys Boys,Lady Gaga,0
10,26,boys  boys  boys with hairspray and denim,Boys Boys Boys,Lady Gaga,0
10,27,and boys  boys  boys  we love them  we love them  ,Boys Boys Boys,Lady Gaga,0
10,28,boys  boys  boys  we like boys in cars ,Boys Boys Boys,Lady Gaga,0
10,29,boys  boys  boys  buy us drinks in bars ,Boys Boys Boys,Lady Gaga,0
10,30,boys  boys  boys with hairspray and denim,Boys Boys Boys,Lady Gaga,0
10,31,and boys  boys  boys  we love them  we love them  ,Boys Boys Boys,Lady Gaga,0
10,32,i am not loose  i like to party,Boys Boys Boys,Lady Gaga,0
10,33,let get lost in your ferrari,Boys Boys Boys,Lady Gaga,0
10,34,not psychotic or dramatic,Boys Boys Boys,Lady Gaga,0
10,35,i like boys  and that is that,Boys Boys Boys,Lady Gaga,0
10,36,love it when you call me legs,Boys Boys Boys,Lady Gaga,0
10,37,in the morning  buy me eggs,Boys Boys Boys,Lady Gaga,0
10,38,watch your heart when we are together,Boys Boys Boys,Lady Gaga,0
10,39,boys like you love me forever,Boys Boys Boys,Lady Gaga,0
10,40, oh  woah oh oh oh oh oh oh,Boys Boys Boys,Lady Gaga,0
10,41, oh  no oh no oh oh oh oh,Boys Boys Boys,Lady Gaga,0
10,42, oh  woah oh oh oh oh oh oh,Boys Boys Boys,Lady Gaga,0
10,43, oh  no oh oh oh,Boys Boys Boys,Lady Gaga,0
10,44,boys  boys  boys  we like boys in cars ,Boys Boys Boys,Lady Gaga,0
10,45,boys  boys  boys  buy us drinks in bars ,Boys Boys Boys,Lady Gaga,0
10,46,boys  boys  boys with hairspray and denim,Boys Boys Boys,Lady Gaga,0
10,47,and boys  boys  boys  we love them  we love them  ,Boys Boys Boys,Lady Gaga,0
10,48,boys  boys  boys  we like boys in cars ,Boys Boys Boys,Lady Gaga,0
10,49,boys  boys  boys  buy us drinks in bars ,Boys Boys Boys,Lady Gaga,0
10,50,boys  boys  boys with hairspray and denim,Boys Boys Boys,Lady Gaga,0
10,51,and boys  boys  boys  we love them  we love them  ,Boys Boys Boys,Lady Gaga,0
10,52,boys  boys  boys  we like boys in cars ,Boys Boys Boys,Lady Gaga,0
10,53,boys  boys  boys  buy us drinks in bars ,Boys Boys Boys,Lady Gaga,0
10,54,boys  boys  boys with hairspray and denim,Boys Boys Boys,Lady Gaga,0
